id;shop;adress;format;region;city
5635;5635 СПб СМ ПотрНаходка;"г. Санкт-Петербург, ул. Тепловозная, д. 31, ТЦ ""Порт Находка""";Дисконт;Северо-Западный;Санкт-Петербург
5636;5636 Краснокамск O'S М7а;"г. Краснокамск, пр-т Маяковского, д. 7а, ""ТЦ на пр-те Маяковского""";O'STIN;Уральский;Краснокамск
5637;"5637 Сызрань O'S ""Москва";"г. Сызрань, ул. Московская, д. 33, ""Москва""";O'STIN;Приволжский;Сызрань
5638;5638 Краснотур. O'S Стол;"Свердловская обл., г. Краснотурьинск, ул. Ленинского Комсомола, д. 21, ТЦ ""Столичный""";O'STIN;Уральский;Краснотурьинск
5639;5639 Юрга O'S Спутник;"Кемеровская обл., г. Юрга, ул. Машиностроителей, д. 32, ТЦ ""Спутник""";O'STIN;Сибирский;Юрга
5640;5640 Новочеб-к O'S Олимп;"г. Новочебоксарск, ул.Винокурова , д. 55, ТЦ ""Олимп""";O'STIN;Приволжский;Новочебоксарск
5641;"5641 Ульяновск O'S ""АС""";"г. Ульяновск, ул. Хо Ши Мина, д. 19, ТЦ ""Альянс Свияга""";O'STIN Дисконт;Приволжский;Ульяновск
5642;5642 Ставрополь O'S Союз;"г. Ставрополь, ул. Кулакова, д. 29Д, ТЦ ""Союз""";O'STIN Дисконт;Южный;Ставрополь
5643;"5643 Азов O'S ТЦ""Бриз""";"г. Азов, ТЦ ""Бриз"", ул. Московская, д. 119 б";O'STIN;Южный;Азов
5644;5644 Алматы СМ ТЦ«Мерей»;"г. Алматы, пр-т Суюнбая, д. 2, корп. 3, литера А, ТЦ ""Мерей""";Дисконт;Казахстанский;Алматы
5645;5645 Зеленоград O'S Стол;"г. Зеленоград, 14-й микрорайон, корп.1446, ТЦ ""Столица""";O'STIN;Московский;Зеленоград
5646;"5646 СПб O'S ТЦ ""ЖемПла""";"г. Санкт-Петербург, Петергофское ш., д. 51, ""Жемчужная Плаза""";O'STIN;Северо-Западный;Санкт-Петербург
5647;5647 Тобольск O'S ЖемСиб;"г.Тобольск, ТЦ ""Жемчужина Сибири"", 7 микрорайон, участок № 30";O'STIN;Уральский;Тобольск
5648;5648 Хабаровск FD Лен85;г. Хабаровск, ул. Ленина, д. 85;FunDay;Дальневосточный;Хабаровск
5650;5650 С.Оскол O'S Боше;"г. Старый Оскол, мкр. Ольминского, д. 17 ""Боше"",";O'STIN Kids;Южно-центральный;Старый Оскол
5651;"5651 Самара FD ""МегаМос""";"г. Самара, Московское ш. 18 км, д. 25а, ТЦ ""Мегакомплекс""";FunDay;Приволжский;Самара
5652;5652 O'S Ключевой;"г. Москва, ул. Борисовские пруды, д. 26, ТРЦ ""Ключевой""";O'STIN;Московский;Москва
5653;"5653 Брест O'S ""Гранд""";"г. Брест, ул. Куйбышева, д. 15, ТЦ ""Галерея Гранд""";O'STIN;Белорусский;Брест
5655;5655 ОС_ОмсАБ35_5655;"г. Омск, б-р Архитекторов, д. 35, СТЦ ""Мега""";O'STIN Kids;Сибирский;Омск
5656;5656 Тюмень O'S Панама;"г. Тюмень, ул. 2-ая Луговая, д. 30, ТЦ ""ПаНаМа""";O'STIN Kids;Уральский;Тюмень
5657;5657 Чехов СМ Карнавал;"г. Чехов, ул. Московская, вл. 96, ТРЦ ""Карнавал""";Супермаркет;Московский;Чехов
5658;5658 Челябинск СМ Кольцо;"г. Челябинск, ТЦ ""Кольцо"", ул. Дарвина, 18 А, СТОК";Дисконт;Уральский;Челябинск
5659;5659 ТЦ«Северное Сияние»;"г. Ханты-Мансийск, ТЦ ""Северное Сияние"", ул. Мира, д. 24";Супермаркет;Уральский;Ханты-Мансийск
5660;5660 ТЦ «Б. Пассаж»;"г. Балашов, ТЦ ""Балашовский Пассаж"", ул. Энтузиастов, 1";Супермаркет;Приволжский;Балашов
5661;5661 Белгород O'S МГринн;"г. Белгород, пр-т Богдана Хмельницкого, д. 137Т, ""МегаГринн""";O'STIN Kids;Южно-центральный;Белгород
5662;5662 Магнитогорск O'S ГД;"г. Магнитогорск, пр-т Карла Маркса, д. 153, ""Гостиный Двор""";O'STIN Kids;Уральский;Магнитогорск
5663;"5663 Тамбов O'S ""Реал""";"г. Тамбов, ул. Советская, д. 194, ТЦ ""РЕАЛ""";O'STIN;Южно-центральный;Тамбов
5664;"5664 Уфа O'S ""Семья"" KID";"г. Уфа, проспект Октября,  д. 34, ТРЦ ""СемьЯ""";O'STIN Kids;Уральский;Уфа
5665;5665 Одинцово СМ Вокзал5;г. Одинцово, Привокзальная пл., 5;Супермаркет;Московский;Одинцово
5666;5666 Грозный СМ ГПарк;"г. Грозный, ТЦ ""Гранд Парк"", проспект им. А.Х. Кадырова, д. 40";Супермаркет;Южный;Грозный
5667;5667 ТЦ «Лондон Молл»;"г. Санкт-Петербург, ТЦ ""Лондон Молл"", ул. Коллонтай, д. 3";Супермаркет;Северо-Западный;Санкт-Петербург
5668;5668 Абакан O'S Европа;"г. Абакан, ул. Крылова, д. 66Б, ""Европа""";O'STIN;Сибирский;Абакан
5669;5669 Сл-на-Куб O'S Ко100;"г. Славянск-на-Кубани, ул. Ковтюха, №100, ТЦ ""Империя""";O'STIN;Южный;Славянск-на-Кубани
5670;5670 Львов СМ «ВАМ»;м. Львів, вул. Виговського, 100;Супермаркет;Украинский;Львов
5671;5671 Чебоксары O'S Шупаш;"г. Чебоксары, пр-т Тракторостроителей, д. 1/34, ТЦ ""Шупашкар""";O'STIN Дисконт;Приволжский;Чебоксары
5672;"5672 Сочи O'S ""Plaza""";"г. Сочи, район Адлер, ул. Демократическая- Кирова, ТЦ ""Plaza""";O'STIN;Южный;Сочи
5673;5673 Самара O'S Вива Лэн;"г. Самара, пр-т Кирова, д. 147, ТОРЦ ""Вива Лэнд""";O'STIN;Приволжский;Самара
5674;5674 ТРЦ «Монгора»;"г. Сызрань, ул. 50-летия Октября, д. 54А, ТРЦ ""Монгора""";Супермаркет;Приволжский;Сызрань
5675;5675 СПб O'S Шкипер Молл;"г. Санкт-Петербург, Малый пр-т Васильевского острова, д. 88, лит. А, ТЦ ""Шкиперский Молл""";O'STIN Kids;Северо-Западный;Санкт-Петербург
5676;5676 Елец СМ «ВашДом»;"г. Елец, ТЦ ""Ваш Дом"", ул. Радиотехническая, д. 5";Супермаркет;Центральный;Елец
5677;"5677 Ставрополь FD ""Мск""";"г. Ставрополь, ул. Тухачевского, д. 14/2, ТЦ ""Москва""";FunDay;Южный;Ставрополь
5678;5678 Находка O'S СиЦентр;"г. Находка, пр-т Мира, д. 65, здание 4, ТЦ ""Сити Центр""";O'STIN;Дальневосточный;Находка
5679;5679 Клинцы O'S Москов-й;"Брянская область, г. Клинцы, ул. Октябрьская, д. 5, ТЦ ""Московский""";O'STIN;Южно-центральный;Клинцы
5680;5680 Тамбов O'S Акварель;"г. Тамбов, ТЦ ""Акварель""";O'STIN;Южно-центральный;Тамбов
5681;5681 Юрга СМ «Спутник»;"г. Юрга, ТРЦ ""Спутник"", ул. Машиностроителей, 32";Супермаркет;Сибирский;Юрга
5682;5682 ТЦ Сибирский городо;"г. Ачинск, ТЦ ""Сибирский городок"", ул. 5 июля, д. 11";Супермаркет;Сибирский;Ачинск
5683;"5683 Ярославль FD ""Альта";"г. Ярославль, Ленинградский пр-т, д. 123, ТЦ ""Альтаир""";FunDay;Северо-центральный;Ярославль
5684;5684 Вологда O'S Мармела;"г. Вологда, Пошехонское шоссе, д. 22, ТЦ ""Мармелад""";O'STIN Kids;Северо-центральный;Вологда
5685;5685 ТЦ «РИО» Кострома;"г. Кострома, ТЦ ""РИО"", ул. Магистральная, д. 20";Супермаркет;Центральный;Кострома
5686;5686 ТРЦ «Панорама»;"г. Южно-Сахалинск, ТЦ ""Панорама"", пр-кт Мира, д. 231";Супермаркет;Дальневосточный;Южно-Сахалинск
5687;5687 Курск O'S Европа 10;"г. Курск, ул. Карла Маркса, д. 59, ТЦ ""Европа 10""";O'STIN Дисконт;Южно-центральный;Курск
5688;"5688 Курск FD ""Европа 19";"г. Курск, ул. Студенческая, д. 1, ТЦ ""Европа 19""";FunDay;Южно-центральный;Курск
5689;"5689 FD ТЦ ""Золотой Вави";"г. Москва, Проспект Мира, д. 211, ТЦ ""Золотой Вавилон Ростокино""";FunDay;Московский;Москва
5690;"5690 Армавир СМ ""Кр.Пл.""";"г. Армавир, ТЦ ""Красная Площадь"", ул. Воровского, д.69";Супермаркет;Южный;Армавир
5691;5691 Мариуполь СМ ВШ2;м. Маріуполь, Володарське шосе, 2;Супермаркет;Украинский;Мариуполь
5693;5693 майдан Згоди, 6;м. Житомир, майдан Згоди, буд. 6;Супермаркет;Украинский;Житомир
5694;"5694 Киев O'S ТЦ""Plazma""";м. Київ, проспект Московський, 20Б;O'STIN Дисконт;Украинский;Киев
5696;5696 Грозный O'S Гранд П;"ЧР, г. Грозный, пр-т Ахмада Кадырова, вл. 40, ТРК ""Гранд Парк""";O'STIN;Южный;Грозный
